Filepath,File,Retrieved,Path_Length
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\G - Construction\G1 - Construction Correspondence\G1.3 - Users.Building Committee.Campus to.from\CHES Facilities-Keys\CHES Facilities Access Request Form Rev 2015 Email Form_2016-06-13.pdf,CHES Facilities Access Request Form Rev 2015 Email Form_2016-06-13.pdf,"03/05/2020, 16:39:03",270
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\G - Construction\G1 - Construction Correspondence\G1.3 - Users.Building Committee.Campus to.from\CHES Facilities-Keys\CHES Facilities Access Request Form Rev 2015 Email Form_2016-08-18.pdf,CHES Facilities Access Request Form Rev 2015 Email Form_2016-08-18.pdf,"03/05/2020, 16:39:03",270
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\G - Construction\G1 - Construction Correspondence\G1.3 - Users.Building Committee.Campus to.from\CHES Facilities-Keys\Transmittal for CDC-BJs Sliding Glass Door Handles (3)_2017-03-14.pdf,Transmittal for CDC-BJs Sliding Glass Door Handles (3)_2017-03-14.pdf,"03/05/2020, 16:39:03",269
S:\Project Folders\Merrill Cultural Center - JF\2638 Cultural Center Improvements\G - Construction\G1 - Construction Correspondence\G1.3 - Users.Building Committee.Campus to.from\CHES Facilities-Keys\Transmittal for CDC-BJs Sliding Glass Door Lockset_2017-08-24.pdf,Transmittal for CDC-BJs Sliding Glass Door Lockset_2017-08-24.pdf,"03/05/2020, 16:39:03",265
S:\Project Folders\Nathan Weiner\Project\1700-182 Stevenson Res. Hall - Lower Quad Plumbing Inf. Replace 5-8\G - Construction\Change orders\CO#2\1700-182 Stevenson Lower Quad Utilities 5-8.COR #08 - Sanitary Waste Line Modifications Under Bldg 8 Per RFI #07 Response.pdf,1700-182 Stevenson Lower Quad Utilities 5-8.COR #08 - Sanitary Waste Line Modifications Under Bldg 8 Per RFI #07 Response.pdf,"03/05/2020, 16:39:09",270
S:\Project Folders\Nathan Weiner\Project\1700-182 Stevenson Res. Hall - Lower Quad Plumbing Inf. Replace 5-8\G - Construction\Change orders\CO#3\1700-182 Stevenson Lower Quad Utilities 5-8.COR #09 - Domestic Water BFP Revisions per Submittal #22 00 00-02R1.pdf,1700-182 Stevenson Lower Quad Utilities 5-8.COR #09 - Domestic Water BFP Revisions per Submittal #22 00 00-02R1.pdf,"03/05/2020, 16:39:09",260
"S:\Project Folders\Nathan Weiner\Project\1700-182 Stevenson Res. Hall - Lower Quad Plumbing Inf. Replace 5-8\H - Sumbmittals and O&M\1700-182_-_328000-01_R2_-_Calsense_Controler,_Master_Control_Valve,_Flow_Meter,_Conduit_and_Wire_product_information_and_cut_sheets.pdf","1700-182_-_328000-01_R2_-_Calsense_Controler,_Master_Control_Valve,_Flow_Meter,_Conduit_and_Wire_product_information_and_cut_sheets.pdf","03/05/2020, 16:39:09",268
S:\Project Folders\Nathan Weiner\Project\1700-182 Stevenson Res. Hall - Lower Quad Plumbing Inf. Replace 5-8\H - Sumbmittals and O&M\1700-182_-_330500-01_R0_-_JCM_Stainless_Steel_Tapping_Sleeve_and_Mueller_Resilient_Wedge_Gate_Valve_product_info_&_cut_sheets.pdf,1700-182_-_330500-01_R0_-_JCM_Stainless_Steel_Tapping_Sleeve_and_Mueller_Resilient_Wedge_Gate_Valve_product_info_&_cut_sheets.pdf,"03/05/2020, 16:39:09",262
"S:\Project Folders\Nathan Weiner\Project\1700-182 Stevenson Res. Hall - Lower Quad Plumbing Inf. Replace 5-8\H - Sumbmittals and O&M\revise\1700-182_-_328000-01_R0_-_Calsense_Controler,_Master_Control_Valve,_Flow_Meter,_Conduit_and_Wire_product_information_and_cut_sheets.pdf","1700-182_-_328000-01_R0_-_Calsense_Controler,_Master_Control_Valve,_Flow_Meter,_Conduit_and_Wire_product_information_and_cut_sheets.pdf","03/05/2020, 16:39:09",275
S:\Project Folders\Nathan Weiner\Project\8880-002 PV at East Remote\E - Program and Design\Design RFI\RFI#4\20180208_MV Grid Docs to Forefront\2013 (9076 & 9800-001) 21KV Replacement SCCS & As-built Verification\SEL\52-1&2 SEL Control Contract Drwgs As-Built (9076).pdf,52-1&2 SEL Control Contract Drwgs As-Built (9076).pdf,"03/05/2020, 16:39:10",269
S:\Project Folders\Nathan Weiner\Project\8880-002 PV at East Remote\E - Program and Design\Design RFI\RFI#4\20180208_MV Grid Docs to Forefront\2018 Sep (2117-002) Black Start Synch PT Replacement - Swgr T\Applied Power\e-mail - 2117 Shutdown Update - SEL Relay and ION Meter Wiring.pdf,e-mail - 2117 Shutdown Update - SEL Relay and ION Meter Wiring.pdf,"03/05/2020, 16:39:10",285
S:\Project Folders\Nathan Weiner\Project\8880-002 PV at East Remote\E - Program and Design\Design RFI\RFI#4\20180208_MV Grid Docs to Forefront\2018 Sep (2117-002) Black Start Synch PT Replacement - Swgr T\SEL\20180913_018379 UC Santa Cruz MOP_PT Replacement.pdf,20180913_018379 UC Santa Cruz MOP_PT Replacement.pdf,"03/05/2020, 16:39:10",261
"S:\Project Folders\Nathan Weiner\Project\Old Project\8884-008 Core West Parking Structure Electrical Vehicle Charging Station Upgrades\F - Bid Document and Contract Award\Contrat\8884-008 Campus Parking - Core West Parking Structure, Electrical Vehicle Charging Station Upgrades..pdf","8884-008 Campus Parking - Core West Parking Structure, Electrical Vehicle Charging Station Upgrades..pdf","03/05/2020, 16:39:11",283
S:\Project Folders\P3 Delivery Method\2016 P3 JLL Consultant\JLL AND SARAH LATHAM - Google Drive Downloads\2016 Content\UC System-Wide Housing Initiative_Nov 15_2016_Release\Request for Information\UC System-Wide Housing RFI  15 November 2016 - FINAL for Release.pdf,UC System-Wide Housing RFI  15 November 2016 - FINAL for Release.pdf,"03/05/2020, 16:39:17",266
S:\Project Folders\P3 Delivery Method\2016 P3 JLL Consultant\JLL AND SARAH LATHAM - Google Drive Downloads\RFQ & RFI Initial Drafts\Sections 3 & 4 Drafts\UC System-Wide Housing RFI 2 Sept 2016 - Interim draft of Sections 3 and 4 with Section 1 edits Clean.docx,UC System-Wide Housing RFI 2 Sept 2016 - Interim draft of Sections 3 and 4 with Section 1 edits Clean.docx,"03/05/2020, 16:39:17",260
S:\Project Folders\P3 Delivery Method\2016 P3 JLL Consultant\JLL AND SARAH LATHAM - Google Drive Downloads\RFQ & RFI Initial Drafts\Sections 3 & 4 Drafts\UC System-Wide Housing RFI 8 Sept 2016 - Interim draft of Sections 3 and 4 with Section 1 v2edits Redlined.docx,UC System-Wide Housing RFI 8 Sept 2016 - Interim draft of Sections 3 and 4 with Section 1 v2edits Redlined.docx,"03/05/2020, 16:39:17",265
S:\Project Folders\P3 Delivery Method\2016 P3 JLL Consultant\JLL AND SARAH LATHAM - Google Drive Downloads\RFQ & RFI Initial Drafts\Sections 3 & 4 Drafts\UC System-Wide Housing RFI 8 Sept 2016 v2 - Interim draft of Sections 3 and 4 with Section 1 v2edits Redlined.docx,UC System-Wide Housing RFI 8 Sept 2016 v2 - Interim draft of Sections 3 and 4 with Section 1 v2edits Redlined.docx,"03/05/2020, 16:39:17",268
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\FOG\Epoxy Cast Iron Pipe\From Matt\Cast Iron vs PVC Value Engineering\Charlotte Pipe ChemDrain System\Pricing of current_eng_ChemDrain_Pipe_and_Fittings.xls,Pricing of current_eng_ChemDrain_Pipe_and_Fittings.xls,"03/05/2020, 16:39:47",276
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\FOG\Epoxy Cast Iron Pipe\From Matt\Grease Interceptor Sizing Procedures\2012-08-08 UCSC Plaza Building Food Facility OG Sizing Process Package 4....pdf,2012-08-08 UCSC Plaza Building Food Facility OG Sizing Process Package 4....pdf,"03/05/2020, 16:39:47",271
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\FOG\Epoxy Cast Iron Pipe\From Matt\Sewer Ordinance Compliance\Sewer Sytem Ordinance 16 08 PROPOSED\6 FIG 3 Typ Private Collection System.PDF,6 FIG 3 Typ Private Collection System.PDF,"03/05/2020, 16:39:47",260
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\FOG\Epoxy Cast Iron Pipe\From Matt\Sewer Ordinance Compliance\Sewer Sytem Ordinance 16 08 PROPOSED\8 Sewer Sytem Ordinance 16 08 PROPOSED.PDF,8 Sewer Sytem Ordinance 16 08 PROPOSED.PDF,"03/05/2020, 16:39:47",261
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS106-1-1_SS106-2-1_Date-20180823085500_Direction-D_ PSR-SS106-1-1_SS106-2-1_247.1PG.pdf,SS106-1-1_SS106-2-1_Date-20180823085500_Direction-D_ PSR-SS106-1-1_SS106-2-1_247.1PG.pdf,"03/05/2020, 16:39:48",265
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS106-1-1_SS106-2-1_Date-20180823085500_Direction-D_ PSR-SS106-1-1_SS106-2-1_247.1TB.pdf,SS106-1-1_SS106-2-1_Date-20180823085500_Direction-D_ PSR-SS106-1-1_SS106-2-1_247.1TB.pdf,"03/05/2020, 16:39:48",265
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS106-2-1_SS106-2-2_Date-20180823094800_Direction-D_ PSR-SS106-2-1_SS106-2-2_114.7PG.pdf,SS106-2-1_SS106-2-2_Date-20180823094800_Direction-D_ PSR-SS106-2-1_SS106-2-2_114.7PG.pdf,"03/05/2020, 16:39:48",265
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS106-2-1_SS106-2-2_Date-20180823094800_Direction-D_ PSR-SS106-2-1_SS106-2-2_114.7TB.pdf,SS106-2-1_SS106-2-2_Date-20180823094800_Direction-D_ PSR-SS106-2-1_SS106-2-2_114.7TB.pdf,"03/05/2020, 16:39:48",265
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS106-2-2_SS106-3-1_Date-20180823095700_Direction-D_ PSR-SS106-2-2_SS106-3-1_199.8PG.pdf,SS106-2-2_SS106-3-1_Date-20180823095700_Direction-D_ PSR-SS106-2-2_SS106-3-1_199.8PG.pdf,"03/05/2020, 16:39:48",265
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS106-2-2_SS106-3-1_Date-20180823095700_Direction-D_ PSR-SS106-2-2_SS106-3-1_199.8TB.pdf,SS106-2-2_SS106-3-1_Date-20180823095700_Direction-D_ PSR-SS106-2-2_SS106-3-1_199.8TB.pdf,"03/05/2020, 16:39:48",265
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS106-3-1_SS106-3-2_Date-20180823101000_Direction-D_ PSR-SS106-3-1_SS106-3-2_141PG.pdf,SS106-3-1_SS106-3-2_Date-20180823101000_Direction-D_ PSR-SS106-3-1_SS106-3-2_141PG.pdf,"03/05/2020, 16:39:48",263
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS106-3-1_SS106-3-2_Date-20180823101000_Direction-D_ PSR-SS106-3-1_SS106-3-2_141TB.pdf,SS106-3-1_SS106-3-2_Date-20180823101000_Direction-D_ PSR-SS106-3-1_SS106-3-2_141TB.pdf,"03/05/2020, 16:39:48",263
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS106-3-2_SS106-3-3_Date-20180823102100_Direction-D_ PSR-SS106-3-2_SS106-3-3_162.4PG.pdf,SS106-3-2_SS106-3-3_Date-20180823102100_Direction-D_ PSR-SS106-3-2_SS106-3-3_162.4PG.pdf,"03/05/2020, 16:39:48",265
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS106-3-2_SS106-3-3_Date-20180823102100_Direction-D_ PSR-SS106-3-2_SS106-3-3_162.4TB.pdf,SS106-3-2_SS106-3-3_Date-20180823102100_Direction-D_ PSR-SS106-3-2_SS106-3-3_162.4TB.pdf,"03/05/2020, 16:39:48",265
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS106-3-3_SS106-3-4_Date-20180815074700_Direction-D_ PSR-SS106-3-3_SS106-3-4_2.1PG.pdf,SS106-3-3_SS106-3-4_Date-20180815074700_Direction-D_ PSR-SS106-3-3_SS106-3-4_2.1PG.pdf,"03/05/2020, 16:39:48",263
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS106-3-3_SS106-3-4_Date-20180815074700_Direction-D_ PSR-SS106-3-3_SS106-3-4_2.1TB.pdf,SS106-3-3_SS106-3-4_Date-20180815074700_Direction-D_ PSR-SS106-3-3_SS106-3-4_2.1TB.pdf,"03/05/2020, 16:39:48",263
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS106-3-3_SS106-3-4_Date-20180815075400_Direction-U_ PSR-SS106-3-3_SS106-3-4_4.8PG.pdf,SS106-3-3_SS106-3-4_Date-20180815075400_Direction-U_ PSR-SS106-3-3_SS106-3-4_4.8PG.pdf,"03/05/2020, 16:39:48",263
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS106-3-3_SS106-3-4_Date-20180815075400_Direction-U_ PSR-SS106-3-3_SS106-3-4_4.8TB.pdf,SS106-3-3_SS106-3-4_Date-20180815075400_Direction-U_ PSR-SS106-3-3_SS106-3-4_4.8TB.pdf,"03/05/2020, 16:39:48",263
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS106-3-4_SS114-1-3_Date-20180815075900_Direction-D_ PSR-SS106-3-4_SS114-1-3_184.1PG.pdf,SS106-3-4_SS114-1-3_Date-20180815075900_Direction-D_ PSR-SS106-3-4_SS114-1-3_184.1PG.pdf,"03/05/2020, 16:39:48",265
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS106-3-4_SS114-1-3_Date-20180815075900_Direction-D_ PSR-SS106-3-4_SS114-1-3_184.1TB.pdf,SS106-3-4_SS114-1-3_Date-20180815075900_Direction-D_ PSR-SS106-3-4_SS114-1-3_184.1TB.pdf,"03/05/2020, 16:39:48",265
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS114-1-2_SS114-4-1_Date-20180815092700_Direction-D_ PSR-SS114-1-2_SS114-4-1_349.8PG.pdf,SS114-1-2_SS114-4-1_Date-20180815092700_Direction-D_ PSR-SS114-1-2_SS114-4-1_349.8PG.pdf,"03/05/2020, 16:39:48",265
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS114-1-2_SS114-4-1_Date-20180815092700_Direction-D_ PSR-SS114-1-2_SS114-4-1_349.8TB.pdf,SS114-1-2_SS114-4-1_Date-20180815092700_Direction-D_ PSR-SS114-1-2_SS114-4-1_349.8TB.pdf,"03/05/2020, 16:39:48",265
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS114-1-3_SS114-1-4_Date-20180815081300_Direction-D_ PSR-SS114-1-3_SS114-1-4_21.4PG.pdf,SS114-1-3_SS114-1-4_Date-20180815081300_Direction-D_ PSR-SS114-1-3_SS114-1-4_21.4PG.pdf,"03/05/2020, 16:39:48",264
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS114-1-3_SS114-1-4_Date-20180815081300_Direction-D_ PSR-SS114-1-3_SS114-1-4_21.4TB.pdf,SS114-1-3_SS114-1-4_Date-20180815081300_Direction-D_ PSR-SS114-1-3_SS114-1-4_21.4TB.pdf,"03/05/2020, 16:39:48",264
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS114-1-4_SS114-1-5_Date-20180815081900_Direction-D_ PSR-SS114-1-4_SS114-1-5_67.6PG.pdf,SS114-1-4_SS114-1-5_Date-20180815081900_Direction-D_ PSR-SS114-1-4_SS114-1-5_67.6PG.pdf,"03/05/2020, 16:39:48",264
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS114-1-4_SS114-1-5_Date-20180815081900_Direction-D_ PSR-SS114-1-4_SS114-1-5_67.6TB.pdf,SS114-1-4_SS114-1-5_Date-20180815081900_Direction-D_ PSR-SS114-1-4_SS114-1-5_67.6TB.pdf,"03/05/2020, 16:39:48",264
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS114-1-5A(SS114-1-6)_SS114-1-2_Date-20180815091600_Direction-D_ PSR-SS114-1-5A__SS114-1-2_193 (2).pdf,SS114-1-5A(SS114-1-6)_SS114-1-2_Date-20180815091600_Direction-D_ PSR-SS114-1-5A__SS114-1-2_193 (2).pdf,"03/05/2020, 16:39:48",279
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS114-1-5A(SS114-1-6)_SS114-1-2_Date-20180815091600_Direction-D_ PSR-SS114-1-5A__SS114-1-2_193.pdf,SS114-1-5A(SS114-1-6)_SS114-1-2_Date-20180815091600_Direction-D_ PSR-SS114-1-5A__SS114-1-2_193.pdf,"03/05/2020, 16:39:48",275
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS114-1-5_SS114-1-5A(SS114-1-6)_Date-20180815090400_Direction-U_ PSR-SS114-1-5_SS114-1-5A_7.9PG.pdf,SS114-1-5_SS114-1-5A(SS114-1-6)_Date-20180815090400_Direction-U_ PSR-SS114-1-5_SS114-1-5A_7.9PG.pdf,"03/05/2020, 16:39:48",276
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS114-1-5_SS114-1-5A(SS114-1-6)_Date-20180815090400_Direction-U_ PSR-SS114-1-5_SS114-1-5A_7.9TB.pdf,SS114-1-5_SS114-1-5A(SS114-1-6)_Date-20180815090400_Direction-U_ PSR-SS114-1-5_SS114-1-5A_7.9TB.pdf,"03/05/2020, 16:39:48",276
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS114-4-1A_SS114-4-5_Date-20180816114300_Direction-D_ PSR-SS114-4-1A_SS114-4-5_79.6PG.pdf,SS114-4-1A_SS114-4-5_Date-20180816114300_Direction-D_ PSR-SS114-4-1A_SS114-4-5_79.6PG.pdf,"03/05/2020, 16:39:48",266
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS114-4-1A_SS114-4-5_Date-20180816114300_Direction-D_ PSR-SS114-4-1A_SS114-4-5_79.6TB.pdf,SS114-4-1A_SS114-4-5_Date-20180816114300_Direction-D_ PSR-SS114-4-1A_SS114-4-5_79.6TB.pdf,"03/05/2020, 16:39:48",266
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS114-4-1_SS114-1-1A_Date-20180815094500_Direction-D_ PSR-SS114-1-1_SS114-1-1A_143PG.pdf,SS114-4-1_SS114-1-1A_Date-20180815094500_Direction-D_ PSR-SS114-1-1_SS114-1-1A_143PG.pdf,"03/05/2020, 16:39:48",265
S:\Project Folders\Zachary Teske\0 - NEED TO SEND TO ARCHIVES\11022 Sanitary Sewer – Main Trunk Lines Video Inspections\H - Submittals and OMs\26957-UC SANTA CRUZ-9-4-2018\EAST\SS114-4-1_SS114-1-1A_Date-20180815094500_Direction-D_ PSR-SS114-1-1_SS114-1-1A_143TB.pdf,SS114-4-1_SS114-1-1A_Date-20180815094500_Direction-D_ PSR-SS114-1-1_SS114-1-1A_143TB.pdf,"03/05/2020, 16:39:48",265
